id,user_id,watched_video_id,watch_time_in_sec
2919,2,4630,114
2920,1,1764,232
2921,1,5793,57
2922,2,5641,256
2923,2,4954,52
2924,1,8410,149
2925,1,8076,186
2926,1,9926,24
2927,2,4538,235
2928,2,3139,254
2929,1,4867,205
2930,1,1452,114
2931,1,3250,119
2932,2,2409,275
2933,2,9795,47
2934,1,1677,209
2935,2,8148,272
2936,1,5478,192
2937,1,9188,191
2938,2,1661,166
2939,1,2688,256
2940,1,9829,174
2941,1,3561,82
2942,2,9461,285
2943,1,166,106
2944,2,1134,289
2945,2,7383,12
2946,1,8757,246
2947,1,8951,270
2948,2,985,48
2949,2,7700,81
2950,2,5305,29
2951,2,4953,109
2952,2,590,250
2953,2,7592,218
2954,1,2908,32
2955,1,8543,202
2956,1,4567,15
2957,1,4118,52
2958,2,5329,176
2959,1,3965,253
2960,2,4893,109
2961,1,3048,45
2962,2,5827,253
2963,1,3962,186
2964,1,5370,229
2965,1,4988,243
2966,2,4293,284
2967,1,9038,3
2968,2,9654,148
2969,2,9455,215
2970,2,1293,243
2971,2,8396,181
2972,2,9267,33
2973,1,3084,52
2974,2,3493,191
2975,1,8195,214
2976,2,1646,147
2977,1,7936,217
2978,2,6354,131
2979,2,1882,283
2980,1,7438,104
2981,2,5233,239
2982,2,5839,281
2983,2,1753,286
2984,2,2714,111
2985,1,1933,15
2986,2,7097,153
2987,2,3466,202
2988,2,3870,191
2989,1,7264,191
2990,1,6558,271
2991,1,1151,127
2992,2,3225,272
2993,1,5050,79
2994,1,5964,106
2995,1,9423,152
2996,2,7907,94
2997,1,5337,235
2998,2,1049,187
2999,1,941,236
3000,2,811,133
3001,1,5520,262
3002,2,9190,104
3003,2,1168,15
3004,2,6793,103
3005,1,974,66
3006,1,7018,251
3007,1,3355,6
3008,2,4911,136
3009,1,8262,87
3010,2,7593,185
3011,1,8360,103
3012,2,8594,80
3013,2,1879,64
3014,1,5618,115
3015,1,7759,189
3016,1,9812,195
3017,1,3113,174
3018,1,2211,205
3019,1,9778,143
3020,2,6692,4
3021,1,1849,214
3022,1,5484,7
3023,1,6364,147
3024,2,9779,280
3025,2,2714,202
3026,2,8526,47
3027,1,1613,140
3028,2,8329,266
3029,2,5950,100
3030,1,5481,22
3031,1,4867,227
3032,1,8928,215
3033,2,1888,94
3034,1,5048,255
3035,1,1645,262
3036,1,1160,9
3037,2,4653,147
3038,2,6244,277
3039,1,634,202
3040,1,5994,235
3041,2,3006,220
3042,1,8511,238
3043,1,9626,205
3044,2,4006,296
3045,2,5350,198
3046,2,2846,243
3047,1,4510,130
3048,1,5036,116
3049,2,5124,289
3050,1,9536,111
3051,2,6788,84
3052,1,1862,253
3053,1,4114,252
3054,2,8164,39
3055,2,9375,290
3056,2,7695,102
3057,2,4754,217
3058,2,1739,87
3059,2,285,191
3060,2,3878,215
3061,2,8433,259
3062,2,3424,193
3063,2,5946,296
3064,1,5642,147
3065,2,6958,146
3066,1,3694,48
3067,1,2344,36
3068,1,7275,250
3069,2,1545,278
3070,2,3767,208
3071,1,3452,136
3072,1,3140,236
3073,2,2558,115
3074,2,4548,30
3075,1,87,64
3076,1,4661,123
3077,2,7602,142
3078,2,1369,126
3079,1,4176,233
3080,1,9226,17
3081,2,5874,230
3082,2,2251,239
3083,2,1368,269
3084,2,9620,274
3085,2,3154,143
3086,2,8570,257
3087,1,6326,94
3088,2,7986,95
3089,1,2171,179
3090,1,3545,130
3091,1,4428,181
3092,2,6057,43
3093,2,363,285
3094,2,168,231
3095,1,5862,265
3096,1,8430,243
3097,1,6601,44
3098,1,8584,243
3099,2,881,262
3100,2,5860,94
3101,2,9502,98
3102,1,9847,30
3103,1,5947,276
3104,1,1675,158
3105,1,9747,74
3106,2,329,70
3107,2,3996,64
3108,1,7224,10
3109,1,6806,192
3110,1,6708,136
3111,1,4195,170
3112,2,586,176
3113,2,10018,85
3114,2,5641,77
3115,2,5577,281
3116,2,6808,275
3117,2,8101,150
3118,2,5416,83
3119,2,7597,180
3120,1,4499,36
3121,1,1015,191
3122,2,1902,299
3123,1,5517,178
3124,1,878,204
3125,1,2351,3
3126,2,240,19
3127,1,2042,192
3128,1,8190,64
3129,2,5951,15
3130,2,5061,163
3131,1,7837,106
3132,1,7828,123
3133,2,3425,280
3134,2,8503,226
3135,1,9253,3
3136,1,2456,40
3137,2,7532,29
3138,2,4710,35
3139,1,4788,53
3140,1,4251,195
3141,1,6004,267
3142,2,9603,144
3143,2,4570,9
3144,2,2351,152
3145,2,7054,113
3146,2,4275,14
3147,1,3921,196
3148,2,7249,235
3149,1,5871,47
3150,1,6893,204
3151,1,350,160
3152,1,204,214
3153,1,9017,158
3154,1,3130,228
3155,1,6519,20
3156,1,8075,75
3157,2,388,179
3158,2,2789,253
3159,1,4771,116
3160,1,627,156
3161,2,3778,187
3162,2,9622,133
3163,2,8510,54
3164,2,9121,84
3165,1,9803,292
3166,2,2673,3
3167,2,6308,3
3168,2,3967,17
3169,2,8065,40
3170,1,7465,170
3171,2,3240,132
3172,1,875,142
3173,1,8172,163
3174,2,2418,107
3175,1,4015,253
3176,2,9600,188
3177,1,2269,170
3178,2,4134,174
3179,2,9014,81
3180,2,6671,164
3181,1,1312,138
3182,1,1034,283
3183,1,85,228
3184,2,4190,274
3185,1,8349,47
3186,2,1509,54
3187,2,2849,161
3188,1,3761,114
3189,1,2232,123
3190,1,122,23
3191,1,7581,291
3192,1,7445,111
3193,2,9544,72
3194,2,2167,220
3195,2,9838,75
3196,2,5589,99
3197,1,4452,136
3198,1,1161,252
3199,1,6105,39
3200,2,1845,243
3201,1,6490,261
3202,2,5311,223
3203,1,3379,104
3204,1,3320,252
3205,2,8455,182
3206,1,2796,250
3207,1,7893,129
3208,2,5049,177
3209,1,7118,285
3210,2,9523,99
3211,1,3697,20
3212,2,5378,281
3213,2,244,86
3214,1,5405,71
3215,1,991,131
3216,2,7224,203
3217,2,6112,100
3218,2,2079,273
3219,1,787,26
3220,1,9661,43
3221,2,6999,123
3222,2,6733,204
3223,2,1480,132
3224,2,9071,237
3225,1,7072,231
3226,1,6670,137
3227,1,7650,157
3228,2,6350,0
3229,2,9865,101
3230,2,9862,134
3231,2,6897,93
3232,2,5017,104
3233,1,5821,290
3234,2,9833,209
3235,2,3889,277
3236,2,2121,24
3237,1,853,130
3238,2,9406,228
3239,1,5268,204
3240,2,549,73
3241,1,9709,291
3242,2,6327,32
3243,1,7101,21
3244,2,2460,60
3245,2,7859,115
3246,2,861,184
3247,1,3960,4
3248,2,6480,234
3249,2,4561,144
3250,2,6165,275
3251,2,3747,254
3252,2,3491,134
3253,1,4773,77
3254,2,1355,4
3255,1,2519,123
3256,1,4924,219
3257,1,6901,183
3258,2,7915,62
3259,2,2057,194
3260,1,9902,103
3261,1,9198,291
3262,2,6921,163
3263,1,8270,183
3264,2,4156,50
3265,2,2299,292
3266,2,4090,252
3267,2,1021,107
3268,2,8621,154
3269,2,1496,57
3270,2,7641,217
3271,1,8304,256
3272,2,8613,99
3273,2,7806,208
3274,2,8811,24
3275,2,7722,280
3276,2,6520,20
3277,2,1950,116
3278,1,7663,220
3279,1,2966,191
3280,2,3480,24
3281,1,1495,122
3282,2,571,123
3283,2,5176,277
3284,2,5741,241
3285,1,1704,134
3286,2,5931,260
3287,1,2610,265
3288,1,3036,280
3289,1,602,121
3290,2,4477,286
3291,2,2773,162
3292,2,3493,34
3293,2,5524,171
3294,1,6052,105
3295,1,3182,43
3296,2,3711,79
3297,1,8890,165
3298,2,3932,38
3299,1,7745,147
3300,2,2071,237
3301,2,8142,298
3302,1,7858,127
3303,1,5922,255
3304,2,2620,172
3305,1,5658,181
3306,1,8274,290
3307,1,7698,102
3308,1,7928,236
3309,2,4014,283
3310,1,6920,269
3311,2,2844,16
3312,2,6872,216
3313,1,1340,278
3314,2,1172,26
3315,1,7540,287
3316,1,7401,298
3317,2,7470,182
3318,2,8658,108
3319,1,94,217
3320,2,6558,211
3321,2,4286,103
3322,1,519,40
3323,1,5061,92
3324,2,9545,76
3325,2,9077,208
3326,1,7716,238
3327,1,2424,136
3328,1,6520,49
3329,2,1485,18
3330,2,704,183
3331,2,8823,188
3332,2,9319,254
3333,1,207,121
3334,1,8636,119
3335,2,5329,101
3336,2,3091,145
3337,1,579,226
3338,2,9613,13
3339,1,9262,83
3340,2,3267,121
3341,2,2297,166
3342,1,6718,179
3343,1,2152,243
3344,2,5510,88
3345,2,6665,284
3346,1,8563,15
3347,1,3984,233
3348,1,8031,62
3349,2,5444,108
3350,1,6549,81
3351,2,6095,218
3352,2,7666,62
3353,1,6528,89
3354,2,6410,19
3355,2,2597,41
3356,2,5742,15
3357,2,3541,116
3358,1,6337,228
3359,2,7420,130
3360,1,7507,114
3361,2,7640,157
3362,1,10015,91
3363,2,7985,230
3364,1,1505,69
3365,1,8936,255
3366,1,9043,266
3367,1,7279,104
3368,1,6927,267
3369,1,2584,168
3370,1,4304,57
3371,2,2281,125
3372,1,5068,49
3373,2,6156,255
3374,1,3852,289
3375,1,8800,33
3376,2,5752,62
3377,1,7584,12
3378,1,6572,107
3379,2,2922,275
3380,1,1777,58
3381,2,8567,255
3382,1,3918,217
3383,2,6768,148
3384,2,7718,12
3385,1,5194,100
3386,1,2237,48
3387,2,8064,264
3388,2,1901,286
3389,2,2961,76
3390,1,4921,259
3391,1,872,47
3392,1,5712,5
3393,1,1932,241
3394,1,7664,62
3395,2,4844,63
3396,1,4200,16
3397,2,8119,228
3398,2,9749,279
3399,2,5097,42
3400,1,107,252
3401,1,7992,21
3402,1,3099,75
3403,1,7679,85
3404,1,234,176
3405,1,7845,170
3406,2,1096,157
3407,2,1398,150
3408,2,1644,16
3409,2,541,289
3410,2,407,218
3411,1,6924,88
3412,2,8437,266
3413,1,9419,7
3414,2,8922,41
3415,2,9260,78
3416,2,2643,285
3417,1,7052,124
3418,1,2034,191
3419,1,7924,209
3420,1,7723,51
3421,1,6279,190
3422,2,8052,22
3423,2,8670,254
3424,1,2152,250
3425,2,4365,102
3426,2,2344,297
3427,2,8273,210
3428,1,1354,43
3429,2,5732,78
3430,1,4213,266
3431,1,9672,58
3432,1,3706,122
3433,2,887,213
3434,1,1952,233
3435,1,5265,59
3436,2,2962,72
3437,1,3883,181
3438,2,4629,145
3439,1,3656,234
3440,2,6724,85
3441,2,8290,73
3442,1,7597,102
3443,1,7354,239
3444,1,9314,275
3445,1,4578,299
3446,2,825,164
3447,1,3137,248
3448,1,326,274
3449,2,721,36
3450,2,9435,259
3451,2,10036,235
3452,2,5065,286
3453,1,6367,90
3454,2,3156,246
3455,2,3835,85
3456,1,914,234
3457,1,5542,110
3458,2,7393,216
3459,1,9890,199
3460,1,2164,40
3461,1,9584,82
3462,2,8657,267
3463,2,3204,279
3464,2,5830,242
3465,1,4166,15
3466,2,5877,117
3467,1,6747,174
3468,1,5824,276
3469,1,9121,265
3470,1,1199,240
3471,1,4292,101
3472,2,4154,126
3473,1,3833,292
3474,1,6242,248
3475,1,8797,266
3476,2,4617,171
3477,1,9996,61
3478,1,1388,106
3479,2,2482,89
3480,1,924,132
3481,1,4623,212
3482,2,1948,24
3483,2,9673,15
3484,1,219,146
3485,1,1770,175
3486,2,1964,110
3487,1,8931,296
3488,1,5018,228
3489,1,4130,184
3490,2,2340,34
3491,2,6026,256
3492,1,7715,7
3493,1,6534,151
3494,2,9692,202
3495,1,7745,286
3496,2,2799,128
3497,1,634,70
3498,1,3988,213
3499,2,2223,257
3500,2,275,94
3501,2,1766,281
3502,1,4517,167
3503,2,958,291
3504,1,3652,7
3505,1,2397,289
3506,1,328,116
3507,2,3824,109
3508,1,2898,264
3509,2,7912,191
3510,2,5760,98
3511,1,6091,163
3512,1,4088,20
3513,1,3834,2
3514,2,1509,180
3515,1,1560,61
3516,1,9246,226
3517,2,6293,286
3518,2,5861,96
3519,1,4821,59
3520,1,2321,74
3521,2,8002,50
3522,1,5017,139
3523,2,4458,24
3524,1,6758,277
3525,2,2994,254
3526,2,2744,297
3527,1,6718,176
3528,2,5044,211
3529,1,5770,47
3530,1,2376,187
3531,2,5296,211
3532,1,3954,150
3533,1,6305,145
3534,1,5981,92
3535,1,1837,111
3536,1,9257,142
3537,2,9333,269
3538,1,9122,155
3539,2,4535,129
3540,1,6802,185
3541,1,8660,147
3542,1,3705,296
3543,2,7070,125
3544,1,7186,77
3545,1,8378,231
3546,1,6693,122
3547,1,8599,297
3548,1,2799,199
3549,2,1129,186
3550,1,4227,148
3551,2,2320,121
3552,2,9051,78
3553,2,6474,132
3554,1,6828,19
3555,1,1274,208
3556,2,7883,268
3557,1,625,224
3558,2,2758,196
3559,1,6773,294
3560,2,4650,82
3561,2,5231,137
3562,1,9867,271
3563,2,9152,65
3564,2,155,277
3565,2,4516,183
3566,1,1842,0
3567,1,3098,112
3568,2,6043,92
3569,2,4951,289
3570,1,9984,142
3571,2,7201,189
3572,2,7047,234
3573,2,5909,76
3574,1,4199,219
3575,2,6596,117
3576,2,1248,20
3577,2,7576,62
3578,1,8085,231
3579,2,4328,214
3580,1,5353,298
3581,1,4364,160
3582,1,636,90
3583,1,7026,19
3584,2,3047,139
3585,1,1271,4
3586,2,6474,8
3587,2,8824,215
3588,2,7604,32
3589,1,4479,111
3590,2,1639,12
3591,2,80,216
3592,1,5252,79
3593,2,8221,117
3594,2,293,208
3595,1,3343,151
3596,2,7413,131
3597,1,8180,120
3598,2,2065,52
3599,2,2032,48
3600,1,3442,120
3601,2,9975,121
3602,2,9959,136
3603,2,925,221
3604,2,1499,224
3605,2,4400,100
3606,1,6332,116
3607,2,2763,229
3608,2,306,62
3609,2,5728,69
3610,1,3256,157
3611,1,8522,90
3612,2,7194,196
3613,1,2763,44
3614,2,5754,52
3615,1,6805,100
3616,2,9032,53
3617,2,2553,131
3618,1,9548,62
3619,1,8829,74
3620,2,4248,93
3621,2,6968,271
3622,2,5266,102
3623,1,7717,42
3624,2,2029,179
3625,2,3805,101
3626,2,9276,40
3627,2,7910,279
3628,2,4314,35
3629,2,7583,3
3630,2,3652,139
3631,2,5450,157
3632,1,4403,31
3633,1,6070,266
3634,1,3855,0
3635,1,1844,10
3636,2,8644,29
3637,2,4917,10
3638,2,7244,89
3639,2,8067,287
3640,1,4639,272
3641,2,9971,35
3642,2,6924,156
3643,1,4874,101
3644,1,4081,135
3645,2,5383,143
3646,1,5098,8
3647,2,1940,228
3648,2,480,273
3649,1,3776,39
3650,2,2874,229
3651,2,8775,154
3652,1,8069,34
3653,1,2396,206
3654,1,6438,85
3655,1,8434,81
3656,1,4795,201
3657,1,2697,183
3658,1,143,108
3659,2,3105,244
3660,2,356,215
3661,2,9082,2
3662,2,3776,182
3663,2,1414,126
3664,1,4719,296
3665,2,9351,126
3666,1,1558,82
3667,2,6599,293
3668,1,9841,4
3669,2,9457,115
3670,1,9782,259
3671,1,5586,201
3672,2,9478,268
3673,2,5860,223
3674,1,7693,145
3675,1,3187,13
3676,2,3967,150
3677,1,2075,88
3678,2,1665,157
3679,2,8885,192
3680,2,3894,229
3681,1,7861,51
3682,1,1942,286
3683,1,4561,233
3684,2,9215,228
3685,2,8963,7
3686,1,8543,246
3687,2,5831,252
3688,1,7249,127
3689,2,9947,173
3690,2,9755,169
3691,1,2727,122
3692,2,8135,295
3693,1,9277,254
3694,2,6445,57
3695,1,1753,277
3696,1,2824,118
3697,2,4559,294
3698,2,1060,76
3699,1,4683,36
3700,1,2669,189
3701,1,6499,22
3702,1,9105,195
3703,2,3791,129
3704,1,9915,283
3705,1,5838,32
3706,2,7801,70
3707,2,1855,41
3708,1,4584,50
3709,1,1755,148
3710,1,6675,65
3711,1,4230,3
3712,2,4379,155
3713,2,2960,199
3714,2,708,156
3715,2,7588,100
3716,2,1669,123
3717,1,4186,103
3718,2,7900,299
3719,2,6455,227
3720,1,2955,55
3721,1,2030,251
3722,2,9157,238
3723,2,2931,23
3724,2,7381,126
3725,2,4450,96
3726,2,4422,14
3727,2,3351,73
3728,2,6672,231
3729,1,8071,289
3730,1,9701,28
3731,1,9467,73
3732,1,7424,19
3733,1,3840,78
3734,2,6834,162
3735,1,5327,173
3736,2,7430,141
3737,2,3381,64
3738,2,7214,92
3739,1,6058,37
3740,1,5029,221
3741,1,356,266
3742,1,5192,47
3743,2,8983,87
3744,2,126,292
3745,1,1767,262
3746,2,349,240
3747,2,9772,126
3748,2,9388,118
3749,1,1770,216
3750,2,9705,11
3751,1,5011,98
3752,2,6452,272
3753,1,8327,260
3754,1,2278,206
3755,1,2117,151
3756,1,1609,71
3757,2,5378,215
3758,1,989,161
3759,1,5736,251
3760,2,4387,253
3761,2,120,29
3762,1,1828,180
3763,2,9760,199
3764,2,5947,236
3765,1,5668,94
3766,2,7887,278
3767,1,752,210
3768,2,4270,96
3769,1,3976,268
3770,2,4825,32
3771,2,994,182
3772,1,378,42
3773,2,9476,280
3774,1,9899,21
3775,2,4807,147
3776,1,3296,158
3777,1,1183,264
3778,2,4212,81
3779,2,8673,190
3780,1,6449,32
3781,2,1197,175
3782,2,219,51
3783,1,3928,280
3784,2,8099,148
3785,2,8265,97
3786,1,806,281
3787,2,6819,47
3788,2,5447,155
3789,2,9278,126
3790,1,7110,121
3791,2,2461,43
3792,1,2708,276
3793,2,7913,164
3794,1,4296,24
3795,2,1271,274
3796,1,9302,57
3797,1,4888,25
3798,2,2805,78
3799,1,7045,178
3800,1,6089,72
3801,2,3179,138
3802,2,7354,275
3803,2,1595,295
3804,2,9545,170
3805,1,5611,111
3806,2,8957,105
3807,2,7430,264
3808,2,9470,198
3809,2,6430,278
3810,2,9123,57
3811,2,7138,223
3812,1,2401,207
3813,2,5370,188
3814,2,2819,182
3815,1,2936,76
3816,2,9987,222
3817,1,6100,16
3818,1,5304,218
3819,2,5184,121
3820,2,9091,268
3821,2,4924,179
3822,2,8270,5
3823,1,2108,104
3824,1,6932,267
3825,1,9190,92
3826,2,6831,25
3827,1,4518,150
3828,1,3527,247
3829,2,3731,210
3830,2,606,172
3831,2,5282,24
3832,2,9212,197
3833,1,1410,45
3834,2,393,150
3835,2,2164,58
3836,1,2480,128
3837,1,3676,236
3838,2,1796,94
3839,1,783,111
3840,1,268,129
3841,2,2385,128
3842,2,206,72
3843,1,4056,56
3844,2,3561,109
3845,1,8173,183
3846,1,7665,133
3847,1,1050,116
3848,2,1646,147
3849,2,5782,24
3850,2,4240,176
3851,2,5371,185
3852,2,522,103
3853,1,7161,169
3854,2,500,42
3855,1,6709,295
3856,1,1278,291
3857,1,1685,240
3858,2,3608,132
3859,1,4370,180
3860,1,9753,111
3861,1,5852,83
3862,1,9850,275
3863,2,313,134
3864,2,9998,0
3865,2,4524,251
3866,1,9387,124
3867,2,3009,77
3868,1,9172,105
3869,1,3403,121
3870,2,723,179
3871,2,4616,155
3872,1,6652,225
3873,2,7245,117
3874,1,329,125
3875,2,5206,209
3876,2,4107,209
3877,1,590,294
3878,2,9539,25
3879,2,4880,21
3880,2,9083,88
3881,1,2275,229
3882,2,1637,101
3883,2,6733,235
3884,1,8043,68
3885,2,8351,117
3886,2,502,190
3887,2,8125,172
3888,1,1955,2
3889,2,3828,43
3890,2,1515,53
3891,2,7073,72
3892,1,8613,224
3893,2,9069,115
3894,2,1732,205
3895,2,9390,163
3896,2,7541,221
3897,1,9660,273
3898,2,4839,172
3899,1,9710,221
3900,2,4497,139
3901,1,6714,130
3902,2,6195,279
3903,1,9746,158
3904,1,4660,94
3905,2,5380,147
3906,1,450,44
3907,1,874,188
3908,1,5592,214
3909,1,4032,138
3910,1,2793,17
3911,1,1860,8
3912,1,3503,296
3913,2,7128,40
3914,1,5994,120
3915,2,1428,63
3916,1,6955,251
3917,1,3991,282
3918,2,4216,138
3919,2,5779,138
3920,1,4718,188
3921,1,9892,72
3922,1,141,19
3923,2,4070,271
3924,2,6772,157
3925,2,8284,80
3926,2,9813,233
3927,2,8904,64
3928,2,9845,67
3929,2,2894,279
3930,2,3243,296
3931,2,5948,216
3932,2,5052,114
3933,1,7893,93
3934,1,9941,29
3935,1,1969,276
3936,2,8964,278
3937,2,6653,155
3938,2,3210,255
3939,2,9168,68
3940,2,9608,13
3941,1,449,170
3942,2,5482,226
3943,1,4060,220
3944,2,5016,51
3945,1,3549,160
3946,2,3752,167
3947,2,5246,208
3948,1,4058,29
3949,2,6908,273
3950,2,7283,27
3951,2,6668,15
3952,2,3503,229
3953,1,6791,271
3954,1,4843,170
3955,1,9459,189
3956,2,6918,232
3957,1,1839,73
3958,2,3733,60
3959,2,9346,82
3960,2,9182,14
3961,2,9311,75
3962,2,167,37
3963,2,2623,184
3964,1,3232,43
3965,2,1699,28
3966,2,9370,251
3967,1,8127,58
3968,2,2174,115
3969,2,90,45
3970,2,5698,101
3971,1,6509,239
3972,2,8186,78
3973,1,1827,148
3974,1,1180,243
3975,2,3442,8
3976,2,965,22
3977,1,555,287
3978,1,8950,148
3979,2,6359,48
3980,2,1405,188
3981,2,6513,107
3982,1,306,296
3983,2,4841,180
3984,1,2319,181
3985,2,4235,85
3986,1,5206,205
3987,2,6210,243
3988,2,2875,181
3989,1,8972,42
3990,1,534,254
3991,1,5088,38
3992,2,8224,95
3993,1,8274,18
3994,1,6374,227
3995,1,6259,138
3996,1,1439,267
3997,1,6586,199
3998,2,1357,158
3999,2,6304,20
4000,1,2936,111
4001,2,8765,45
4002,2,455,63
4003,1,3449,225
4004,1,7828,292
4005,1,4413,84
4006,2,6344,190
4007,2,5245,200
4008,1,906,292
4009,2,3415,211
4010,2,9250,169
4011,1,8341,92
4012,1,5171,200
4013,1,7096,36
4014,1,1044,76
4015,2,9774,265
4016,1,1830,47
4017,2,5097,97
4018,2,9640,250
4019,2,9060,73
4020,2,3154,7
4021,2,8321,192
4022,2,9893,158
4023,2,9134,61
4024,2,2561,147
4025,2,2138,102
4026,2,3834,8
4027,1,2998,142
4028,2,7619,48
4029,2,5387,283
4030,1,5266,117
4031,2,7606,208
4032,2,9769,114
4033,2,8037,280
4034,2,4036,161
4035,2,4745,220
4036,1,9804,17
4037,2,8266,230
4038,1,4779,49
4039,2,2246,148
4040,2,1933,60
4041,2,879,194
4042,1,5889,52
4043,1,9735,41
4044,2,3434,197
4045,2,2305,246
4046,2,1952,156
4047,2,624,277
4048,1,2380,122
4049,2,2444,96
4050,2,9454,173
4051,1,922,175
4052,1,1200,263
4053,1,5297,160
4054,1,6443,254
4055,1,4619,279
4056,1,9655,281
4057,2,5458,205
4058,2,1612,223
4059,1,306,170
4060,2,6740,120
4061,2,4986,285
4062,2,1229,42
4063,1,8396,31
4064,1,2309,9
4065,1,7011,145
4066,2,3813,130
4067,2,9264,87
4068,1,6605,211
4069,1,2364,144
4070,1,764,6
4071,2,8261,210
4072,1,6807,237
4073,2,6359,291
4074,2,180,181
4075,2,9909,35
4076,2,1740,157
4077,1,5336,266
4078,2,5814,273
4079,1,2944,214
4080,2,2255,68
4081,1,6026,269
4082,2,1412,186
4083,1,3580,86
4084,2,5727,58
4085,1,7482,267
4086,2,7088,48
4087,1,8083,194
4088,2,5704,78
4089,2,3633,198
4090,2,1632,162
4091,2,9314,223
4092,2,105,275
4093,1,3462,132
4094,1,8802,127
4095,1,8728,114
4096,1,8397,63
4097,1,490,63
4098,2,5501,50
4099,1,7196,254
4100,1,3453,226
4101,1,547,297
4102,2,1232,213
4103,2,4210,125
4104,2,7511,244
4105,1,4717,66
4106,2,3927,27
4107,1,2896,255
4108,1,9728,55
4109,2,6114,84
4110,1,1038,248
4111,1,1659,288
4112,1,61,61
4113,1,54,13
4114,1,9853,71
4115,1,2069,84
4116,2,866,229
4117,2,5946,131
4118,1,3315,83
4119,2,776,170
4120,1,1413,138
4121,2,7586,162
4122,1,8596,4
4123,2,4567,68
4124,2,8697,258
4125,2,4713,231
4126,1,2998,214
4127,1,7942,137
4128,1,8711,42
4129,2,598,3
4130,2,7421,131
4131,1,9191,277
4132,1,2952,205
4133,1,3461,225
4134,1,5577,13
4135,1,2226,148
4136,2,7801,270
4137,2,3335,214
4138,2,7646,205
4139,2,2568,118
4140,1,9398,185
4141,1,3950,248
4142,2,1142,297
4143,2,3367,48
4144,1,6945,167
4145,2,6955,181
4146,2,7130,17
4147,2,7736,25
4148,1,7240,3
4149,2,9224,43
4150,1,4313,194
4151,2,6299,235
4152,2,1106,209
4153,1,1635,114
4154,1,5488,285
4155,2,8711,3
4156,1,9665,281
4157,1,6787,259
4158,2,3052,138
4159,2,2988,110
4160,2,6526,289
4161,2,2834,63
4162,1,6457,102
4163,1,1856,43
4164,2,129,293
4165,2,1186,209
4166,2,6292,83
4167,1,1300,267
4168,1,158,77
4169,1,819,79
4170,2,1516,68
4171,1,6934,38
4172,1,911,143
4173,1,391,160
4174,1,8175,176
4175,2,9976,198
4176,1,9213,102
4177,2,6788,168
4178,1,4696,289
4179,1,8640,97
4180,1,347,33
4181,1,8010,151
4182,1,4662,280
4183,1,9874,67
4184,2,306,297
4185,2,2437,223
4186,1,2283,98
4187,2,8883,244
4188,2,4353,142
4189,2,4084,204
4190,2,1862,34
4191,1,3589,122
4192,1,6680,124
4193,1,1782,243
4194,1,9827,253
4195,2,1644,210
4196,2,7089,231
4197,2,425,234
4198,2,7625,204
4199,1,8232,278
4200,2,1648,83
4201,2,443,89
4202,2,7072,125
4203,2,1627,14
4204,2,820,2
4205,2,8449,83
4206,2,9739,135
4207,1,2395,225
4208,2,8402,56
4209,2,6013,114
4210,2,9662,116
4211,1,1760,80
4212,2,2695,220
4213,2,4492,50
4214,2,2674,6
4215,2,4009,82
4216,2,3447,202
4217,2,4191,278
4218,1,6085,69
4219,2,1521,80
4220,1,7906,1
4221,2,4064,181
4222,2,1487,20
4223,1,4929,166
4224,2,441,3
4225,1,391,123
4226,1,809,26
4227,1,1181,255
4228,1,7476,238
4229,2,233,35
4230,1,9516,98
4231,1,823,156
4232,1,5778,103
4233,1,8083,58
4234,2,582,102
4235,2,3976,124
4236,2,1133,122
4237,1,6372,147
4238,1,3185,259
4239,1,532,42
4240,1,7220,240
4241,1,511,182
4242,2,2352,276
4243,2,9083,36
4244,1,6186,102
4245,2,4322,82
4246,1,7876,89
4247,2,1144,235
4248,2,3867,252
4249,2,3964,62
4250,1,4069,111
4251,2,825,89
4252,2,5200,108
4253,2,7815,190
4254,2,832,85
4255,2,2974,24
4256,1,5940,97
4257,1,1249,165
4258,2,1807,70
4259,1,8918,180
4260,2,7140,28
4261,1,5299,262
4262,2,3944,128
4263,2,6001,35
4264,1,9125,179
4265,1,2048,28
4266,1,7379,7
4267,1,8964,175
4268,1,4007,249
4269,1,4356,241
4270,2,6275,126
4271,2,5765,110
4272,1,8792,234
4273,1,2705,105
4274,2,5311,232
4275,2,8515,178
4276,2,9240,216
4277,2,4061,157
4278,1,8427,206
4279,2,8048,8
4280,2,7688,46
4281,1,5016,76
4282,2,9317,188
4283,2,7854,83
4284,2,6850,33
4285,1,7971,225
4286,1,7452,283
4287,1,9858,225
4288,1,3449,205
4289,1,5761,150
4290,2,9781,77
4291,2,1113,49
4292,2,9907,96
4293,2,4282,223
4294,2,942,126
4295,1,8048,63
4296,1,8334,29
4297,1,2511,235
4298,2,8840,221
4299,1,2642,106
4300,2,6255,47
4301,2,8849,142
4302,1,2187,267
4303,2,8958,270
4304,1,6185,240
4305,1,5937,37
4306,2,3965,84
4307,1,9078,59
4308,2,816,108
4309,2,3875,75
4310,1,3159,164
4311,2,100,199
4312,2,751,230
4313,1,439,260
4314,2,8551,248
4315,1,7315,46
4316,1,724,86
4317,1,7487,229
4318,2,5890,130
4319,2,6664,213
4320,2,8637,130
4321,2,276,110
4322,2,9904,67
4323,1,10040,236
4324,1,1166,5
4325,2,1959,68
4326,2,2109,47
4327,1,8231,88
4328,1,8831,224
4329,2,2995,218
